,interview_code,sequences,transcripts_available
253,11281,"['topic_10', 'topic_4']",False
254,11295,"['topic_9', 'topic_0', 'topic_12']",False
255,11296,"['topic_9', 'topic_9_10', 'topic_4', 'topic_0', 'topic_1_5', 'topic_0_1_18_21', 'topic_12', 'topic_7', 'topic_12', 'topic_0', 'topic_7_12', 'topic_0', 'topic_6', 'topic_5', 'topic_2']",True
256,1130,"['topic_1', 'topic_9']",False
257,11307,"['topic_9_10', 'topic_9']",False
258,11308,"['topic_8', 'topic_6', 'topic_4', 'topic_6_10', 'topic_12', 'topic_7', 'topic_6', 'topic_12', 'topic_9', 'topic_5', 'topic_6']",False
259,11314,"['topic_9', 'topic_7', 'topic_9_10', 'topic_4', 'topic_10', 'topic_4_5', 'topic_1_17_21', 'topic_18', 'topic_0_5_7', 'topic_10', 'topic_10', 'topic_21', 'topic_0', 'topic_21', 'topic_8']",False
260,11317,"['topic_9_10', 'topic_9_12']",False
261,11323,"['topic_4_10', 'topic_1', 'topic_9', 'topic_2', 'topic_1_4', 'topic_12', 'topic_1', 'topic_12', 'topic_15']",False
262,11350,"['topic_0_10', 'topic_3', 'topic_1']",False
263,11356,"['topic_9', 'topic_9', 'topic_4', 'topic_21', 'topic_21', 'topic_10', 'topic_21']",False
264,11359,"['topic_10', 'topic_4', 'topic_1', 'topic_2_10']",False
265,11360,"['topic_8', 'topic_9_10', 'topic_6', 'topic_4', 'topic_9', 'topic_6', 'topic_5', 'topic_6', 'topic_21', 'topic_12', 'topic_13']",False
266,11361,"['topic_4_9_10', 'topic_1_10', 'topic_7_9_12_18', 'topic_2']",False
267,11364,"['topic_6', 'topic_4', 'topic_1', 'topic_10', 'topic_7', 'topic_4']",False
268,11370,"['topic_9', 'topic_10', 'topic_4', 'topic_1']",False
269,11373,"['topic_4', 'topic_1']",False
270,11384,"['topic_2_9', 'topic_18', 'topic_1_5', 'topic_10_14']",False
271,11387,"['topic_9', 'topic_1', 'topic_9', 'topic_9_10']",False
272,11389,"['topic_9', 'topic_1']",False
273,11392,"['topic_8', 'topic_10', 'topic_4_9', 'topic_1']",False
274,1140,"['topic_9', 'topic_3', 'topic_6', 'topic_1', 'topic_5']",False
275,11409,"['topic_7_10_21', 'topic_4', 'topic_5_10', 'topic_3_4', 'topic_1', 'topic_2']",False
276,1141,"['topic_5', 'topic_9', 'topic_9_10', 'topic_1', 'topic_9', 'topic_18']",True
277,11427,"['topic_4', 'topic_1']",False
278,11440,['topic_4'],False
279,11441,"['topic_9', 'topic_4']",False
280,11443,"['topic_2', 'topic_2']",False
281,11452,"['topic_1', 'topic_10']",False
282,11457,"['topic_9', 'topic_10_21', 'topic_4_5', 'topic_9_21', 'topic_11_21', 'topic_1', 'topic_0', 'topic_1', 'topic_14', 'topic_3', 'topic_14', 'topic_14', 'topic_1_5_6', 'topic_0_7', 'topic_11_12', 'topic_0', 'topic_0_7', 'topic_18_21', 'topic_1_21', 'topic_18', 'topic_14', 'topic_6_9', 'topic_16', 'topic_1_8_13']",False
283,11460,"['topic_4', 'topic_6', 'topic_1', 'topic_12', 'topic_11', 'topic_18', 'topic_15', 'topic_7', 'topic_15', 'topic_7_21', 'topic_12', 'topic_12', 'topic_8', 'topic_9', 'topic_10']",False
284,1147,"['topic_4', 'topic_1', 'topic_5', 'topic_9', 'topic_7', 'topic_12']",False
285,11482,"['topic_1_8_21', 'topic_0_10', 'topic_5', 'topic_21', 'topic_2']",False
286,11492,"['topic_10', 'topic_4', 'topic_1', 'topic_8', 'topic_7', 'topic_2']",False
287,11496,"['topic_4', 'topic_7', 'topic_9_15_16', 'topic_10', 'topic_10', 'topic_0_11', 'topic_2']",False
288,11497,"['topic_8', 'topic_10', 'topic_4', 'topic_8', 'topic_4']",False
289,11500,['topic_8'],False
290,11504,"['topic_9', 'topic_9', 'topic_1', 'topic_18']",False
291,11514,"['topic_8_9_10', 'topic_16', 'topic_5_9', 'topic_3_4']",False
292,11515,"['topic_0_5_18', 'topic_21', 'topic_3_4_10', 'topic_12_21']",False
293,11522,"['topic_9', 'topic_2', 'topic_9_10', 'topic_4', 'topic_9', 'topic_1', 'topic_21', 'topic_9', 'topic_12', 'topic_1', 'topic_0', 'topic_5', 'topic_10', 'topic_1', 'topic_2']",False
294,11529,"['topic_10', 'topic_0', 'topic_10', 'topic_2', 'topic_3', 'topic_4', 'topic_11', 'topic_8', 'topic_6_10', 'topic_15', 'topic_12', 'topic_1_18', 'topic_10', 'topic_6', 'topic_1']",False
295,11544,"['topic_12', 'topic_6_10', 'topic_5_9', 'topic_9_10', 'topic_4', 'topic_11', 'topic_9', 'topic_20', 'topic_18', 'topic_18', 'topic_3', 'topic_12', 'topic_6', 'topic_5', 'topic_18', 'topic_5', 'topic_7_14', 'topic_2', 'topic_2']",False
296,11546,"['topic_2_8_10', 'topic_9', 'topic_4', 'topic_6', 'topic_5', 'topic_0', 'topic_0_6', 'topic_12', 'topic_12']",False
297,11558,"['topic_8_11', 'topic_12_18', 'topic_10', 'topic_3']",False
298,11560,"['topic_18', 'topic_10', 'topic_1_9']",False
299,11561,"['topic_4', 'topic_18', 'topic_12', 'topic_12', 'topic_6', 'topic_12', 'topic_7', 'topic_7', 'topic_12', 'topic_9', 'topic_1', 'topic_6', 'topic_2']",False
300,11565,"['topic_0_1_12_18', 'topic_3', 'topic_2', 'topic_4_9_10']",False
301,11566,"['topic_7_17_21', 'topic_15', 'topic_5_6', 'topic_15', 'topic_15', 'topic_15', 'topic_10', 'topic_10_15', 'topic_7', 'topic_19', 'topic_2', 'topic_7', 'topic_4_10', 'topic_3', 'topic_5', 'topic_1', 'topic_12']",False
302,11585,"['topic_4', 'topic_6', 'topic_9', 'topic_7', 'topic_10', 'topic_1', 'topic_4', 'topic_6_10', 'topic_5', 'topic_21', 'topic_1', 'topic_18', 'topic_0_21', 'topic_7_18', 'topic_19', 'topic_5_21', 'topic_2']",False
303,11586,"['topic_9_10', 'topic_4_9', 'topic_5', 'topic_18', 'topic_1_12', 'topic_6']",False
304,1159,"['topic_21', 'topic_7', 'topic_1', 'topic_2', 'topic_9', 'topic_4', 'topic_6', 'topic_3', 'topic_12', 'topic_1']",False
305,11591,"['topic_9', 'topic_16', 'topic_4', 'topic_10']",False
306,11592,"['topic_8_9', 'topic_1_7_12']",False
307,11594,"['topic_2_8_10', 'topic_4', 'topic_12', 'topic_5', 'topic_1', 'topic_3_10', 'topic_0_9', 'topic_19']",False
308,11595,['topic_1'],False
309,11602,"['topic_9', 'topic_6_10', 'topic_4_9', 'topic_1', 'topic_9_10', 'topic_17_21', 'topic_2']",False
310,11608,"['topic_9_10', 'topic_4', 'topic_9', 'topic_2']",False
311,11620,"['topic_8', 'topic_10', 'topic_4', 'topic_1', 'topic_5', 'topic_7_10']",False
312,11621,"['topic_8_9', 'topic_9', 'topic_5_10', 'topic_4', 'topic_21', 'topic_10', 'topic_0_18', 'topic_18', 'topic_9', 'topic_10', 'topic_2']",False
313,11632,"['topic_5', 'topic_12_21', 'topic_6', 'topic_5', 'topic_5', 'topic_7', 'topic_0_16_18', 'topic_10', 'topic_10', 'topic_0', 'topic_2', 'topic_2', 'topic_8', 'topic_7', 'topic_4', 'topic_10', 'topic_9', 'topic_4', 'topic_5_21', 'topic_5', 'topic_21']",False
314,11640,"['topic_1', 'topic_9', 'topic_3_4', 'topic_9', 'topic_1', 'topic_0_21']",False
315,11671,"['topic_2_8_9_10', 'topic_4_5', 'topic_0_9', 'topic_0_12', 'topic_2_7_10_12']",True
316,11674,"['topic_2', 'topic_6_10', 'topic_3', 'topic_9', 'topic_12', 'topic_10_14']",False
317,11679,"['topic_8', 'topic_9', 'topic_4', 'topic_18', 'topic_2']",False
318,11699,"['topic_9', 'topic_9', 'topic_12', 'topic_1_12', 'topic_2_8', 'topic_6', 'topic_16']",False
319,11707,"['topic_9', 'topic_4', 'topic_1', 'topic_10']",False
320,11719,"['topic_6', 'topic_21', 'topic_9', 'topic_4', 'topic_5', 'topic_0', 'topic_10', 'topic_10', 'topic_21', 'topic_11', 'topic_6', 'topic_0', 'topic_7', 'topic_6_11', 'topic_20', 'topic_10']",False
321,11730,['topic_9'],False
322,11732,"['topic_10', 'topic_4']",False
323,11737,"['topic_9', 'topic_4', 'topic_1', 'topic_9', 'topic_1', 'topic_9', 'topic_2', 'topic_2', 'topic_2', 'topic_9', 'topic_7', 'topic_9', 'topic_7', 'topic_1', 'topic_3']",False
324,11738,"['topic_4', 'topic_3', 'topic_12', 'topic_6', 'topic_0', 'topic_8']",False
325,11740,"['topic_5', 'topic_2', 'topic_6', 'topic_2', 'topic_14', 'topic_8', 'topic_3', 'topic_12', 'topic_5', 'topic_5', 'topic_5', 'topic_7_15', 'topic_10', 'topic_0_1', 'topic_7_15', 'topic_15', 'topic_0_6_15', 'topic_12', 'topic_6', 'topic_15', 'topic_10', 'topic_6', 'topic_10', 'topic_12', 'topic_21']",False
326,11741,"['topic_9', 'topic_0_9_10_14', 'topic_1_14', 'topic_14', 'topic_10_14', 'topic_14_16', 'topic_5_10', 'topic_19', 'topic_20', 'topic_19', 'topic_14_16', 'topic_10', 'topic_6_10', 'topic_13']",False
327,11746,"['topic_8_9', 'topic_9_10', 'topic_5', 'topic_2_8', 'topic_8_9', 'topic_9_10', 'topic_5_9', 'topic_4', 'topic_1', 'topic_1', 'topic_18']",False
328,11752,"['topic_4', 'topic_5', 'topic_10', 'topic_12', 'topic_19', 'topic_6', 'topic_0', 'topic_18', 'topic_5', 'topic_2', 'topic_21']",False
329,11757,"['topic_8_9', 'topic_9', 'topic_6_9_10', 'topic_0', 'topic_10']",False
330,11758,"['topic_2_8', 'topic_5_10', 'topic_3', 'topic_12', 'topic_18', 'topic_1']",False
331,11768,"['topic_5', 'topic_4', 'topic_3', 'topic_6', 'topic_1']",False
332,1178,"['topic_8_10', 'topic_4', 'topic_6', 'topic_1', 'topic_2']",False
333,11800,"['topic_8', 'topic_4', 'topic_6', 'topic_0', 'topic_7_12', 'topic_12', 'topic_10', 'topic_6_21', 'topic_12', 'topic_5', 'topic_0_18', 'topic_2']",False
334,11806,"['topic_11', 'topic_10', 'topic_9', 'topic_5', 'topic_5', 'topic_18', 'topic_10', 'topic_10', 'topic_0', 'topic_2', 'topic_1', 'topic_10']",False
335,11807,"['topic_12', 'topic_5_7_9_17', 'topic_12', 'topic_6_19_20', 'topic_1_2', 'topic_2_8_9', 'topic_1_4']",False
336,11810,"['topic_9', 'topic_1', 'topic_9', 'topic_6']",False
337,11811,['topic_19'],False
338,11812,"['topic_6_10', 'topic_9', 'topic_4', 'topic_1', 'topic_9', 'topic_1', 'topic_18', 'topic_10', 'topic_0', 'topic_15', 'topic_10', 'topic_12', 'topic_2', 'topic_2', 'topic_1', 'topic_14', 'topic_12', 'topic_5', 'topic_10']",False
339,11813,"['topic_12', 'topic_1', 'topic_3']",False
340,11825,"['topic_3_4_6_10', 'topic_0_10', 'topic_1', 'topic_5_11_12', 'topic_18', 'topic_21', 'topic_5', 'topic_6', 'topic_21', 'topic_3', 'topic_5', 'topic_2_10', 'topic_10', 'topic_10', 'topic_7', 'topic_6', 'topic_8']",False
341,1183,"['topic_3', 'topic_5_21', 'topic_10']",True
342,11834,"['topic_9', 'topic_1']",False
343,11843,"['topic_5', 'topic_12', 'topic_6', 'topic_6', 'topic_2_8']",False
344,11848,"['topic_9_10', 'topic_2', 'topic_11', 'topic_10', 'topic_4_9', 'topic_12', 'topic_9', 'topic_9', 'topic_9']",False
345,11873,"['topic_9', 'topic_9', 'topic_9_10', 'topic_4', 'topic_3', 'topic_1', 'topic_12', 'topic_12', 'topic_1', 'topic_1', 'topic_1', 'topic_21', 'topic_2', 'topic_1', 'topic_13', 'topic_6']",False
346,11874,"['topic_9', 'topic_1']",False
347,11877,"['topic_8', 'topic_4_9', 'topic_12', 'topic_9', 'topic_10', 'topic_1', 'topic_18', 'topic_12', 'topic_12', 'topic_8']",False
348,11903,"['topic_9_10', 'topic_4', 'topic_9_10']",False
349,11909,"['topic_8', 'topic_9', 'topic_18', 'topic_1', 'topic_9', 'topic_3', 'topic_19']",False
350,11914,"['topic_4', 'topic_9_10', 'topic_4', 'topic_1', 'topic_1_3', 'topic_1_9']",False
351,1192,"['topic_1', 'topic_1', 'topic_6', 'topic_2']",False
352,11921,"['topic_5_7_9_21', 'topic_6_10', 'topic_2_19', 'topic_4_8_9', 'topic_4_12']",False
353,1193,"['topic_9', 'topic_4', 'topic_1', 'topic_5', 'topic_1', 'topic_11', 'topic_21', 'topic_18', 'topic_1', 'topic_2']",False
354,11946,['topic_4'],False
355,11955,"['topic_12', 'topic_17_21', 'topic_1', 'topic_17', 'topic_9']",False
356,11962,"['topic_9_10', 'topic_4', 'topic_21', 'topic_10', 'topic_10', 'topic_4', 'topic_10', 'topic_17']",False
357,11966,"['topic_10_14', 'topic_3_4', 'topic_11', 'topic_1', 'topic_5', 'topic_14', 'topic_18', 'topic_9', 'topic_14', 'topic_13', 'topic_13']",False
358,1197,"['topic_4', 'topic_2']",False
359,11970,"['topic_4_10', 'topic_5', 'topic_18', 'topic_16', 'topic_3', 'topic_1', 'topic_2']",False
360,11980,"['topic_8_9', 'topic_4', 'topic_11', 'topic_5']",False
361,11986,"['topic_10', 'topic_18', 'topic_10', 'topic_5']",False
362,11987,"['topic_1', 'topic_3', 'topic_3', 'topic_10', 'topic_19', 'topic_1', 'topic_1', 'topic_13']",False
363,1199,"['topic_8', 'topic_4', 'topic_10', 'topic_10', 'topic_4', 'topic_5', 'topic_4', 'topic_11', 'topic_9', 'topic_1', 'topic_1', 'topic_18', 'topic_21', 'topic_10', 'topic_17', 'topic_1', 'topic_10', 'topic_0']",False
364,11994,['topic_12'],False
365,11995,"['topic_8', 'topic_0_3', 'topic_4_14', 'topic_6', 'topic_20', 'topic_5', 'topic_10', 'topic_9']",False
366,12000,"['topic_12', 'topic_0', 'topic_6', 'topic_1', 'topic_2', 'topic_2', 'topic_1', 'topic_9', 'topic_9', 'topic_4', 'topic_9', 'topic_1', 'topic_12', 'topic_12', 'topic_3', 'topic_3', 'topic_9', 'topic_1']",False
367,12003,"['topic_2_4_8_10', 'topic_3', 'topic_3', 'topic_12', 'topic_2_6', 'topic_15']",True
368,12004,"['topic_8', 'topic_4', 'topic_12']",False
369,12012,"['topic_4_10', 'topic_9', 'topic_11', 'topic_9_20', 'topic_18', 'topic_9_18', 'topic_1', 'topic_21', 'topic_5', 'topic_10', 'topic_1', 'topic_6', 'topic_10', 'topic_2', 'topic_2']",False
370,12015,"['topic_9_10', 'topic_5', 'topic_0_4']",False
371,12032,"['topic_9_10', 'topic_5']",False
372,12035,"['topic_10', 'topic_1', 'topic_1', 'topic_18', 'topic_18', 'topic_10']",False
373,1204,['topic_9'],False
374,12042,"['topic_9', 'topic_1', 'topic_4_5', 'topic_3', 'topic_4', 'topic_10', 'topic_1', 'topic_6', 'topic_10', 'topic_2']",False
375,12055,"['topic_9', 'topic_4_5', 'topic_3', 'topic_7_21', 'topic_0', 'topic_9', 'topic_6', 'topic_16', 'topic_5', 'topic_0']",False
376,12062,"['topic_4_9_10', 'topic_1_12', 'topic_2', 'topic_5_6_7', 'topic_1_5_21', 'topic_20']",False
377,12063,"['topic_9', 'topic_9_10', 'topic_4', 'topic_9', 'topic_3', 'topic_18', 'topic_5', 'topic_2']",False
378,12072,"['topic_4', 'topic_6', 'topic_6', 'topic_10', 'topic_10_14', 'topic_7', 'topic_4_11', 'topic_5', 'topic_1', 'topic_12', 'topic_6_21', 'topic_5_6', 'topic_12', 'topic_12', 'topic_0_18', 'topic_11', 'topic_7_11_21', 'topic_12', 'topic_6_12_21', 'topic_3', 'topic_18', 'topic_21', 'topic_12', 'topic_12', 'topic_5', 'topic_21', 'topic_12', 'topic_6_21', 'topic_18', 'topic_2']",False
379,12073,"['topic_2_8', 'topic_3_10', 'topic_5', 'topic_1', 'topic_0_7_21']",False
380,12075,"['topic_4', 'topic_1', 'topic_2', 'topic_1']",False
381,1208,"['topic_6_9_10', 'topic_5', 'topic_2']",True
382,12094,"['topic_4', 'topic_10', 'topic_4', 'topic_21', 'topic_7_10_15', 'topic_6']",False
383,12120,"['topic_10', 'topic_4', 'topic_20', 'topic_1', 'topic_12', 'topic_18', 'topic_1', 'topic_12', 'topic_6_12', 'topic_7', 'topic_0_9_10', 'topic_5']",False
384,12125,"['topic_10', 'topic_4', 'topic_9_10', 'topic_12', 'topic_2']",False
385,1213,"['topic_3', 'topic_5', 'topic_1', 'topic_6', 'topic_12', 'topic_10']",False
386,12135,"['topic_10', 'topic_9', 'topic_4', 'topic_3', 'topic_3_12', 'topic_12', 'topic_12']",False
387,12141,"['topic_9', 'topic_9_10', 'topic_0_21', 'topic_1', 'topic_7']",False
388,12149,"['topic_10', 'topic_4', 'topic_1', 'topic_5_9', 'topic_18', 'topic_10', 'topic_8']",False
389,12153,"['topic_10', 'topic_9_10', 'topic_3', 'topic_1']",False
390,12156,"['topic_10', 'topic_4', 'topic_7', 'topic_1', 'topic_1', 'topic_1', 'topic_10', 'topic_10', 'topic_2']",False
391,12158,"['topic_4', 'topic_9', 'topic_12', 'topic_0', 'topic_18', 'topic_6', 'topic_9', 'topic_12', 'topic_6', 'topic_5', 'topic_0_18', 'topic_10']",False
392,12164,"['topic_0', 'topic_6', 'topic_6', 'topic_8', 'topic_2', 'topic_4', 'topic_3', 'topic_1', 'topic_12', 'topic_5', 'topic_12', 'topic_6_18', 'topic_0', 'topic_18', 'topic_12', 'topic_6', 'topic_9', 'topic_12', 'topic_6', 'topic_1', 'topic_0', 'topic_14', 'topic_18', 'topic_11_12', 'topic_6_7', 'topic_7', 'topic_6_7']",False
393,12166,"['topic_10', 'topic_7_9_21', 'topic_9', 'topic_10', 'topic_4', 'topic_20', 'topic_1', 'topic_9', 'topic_18', 'topic_12_18', 'topic_5', 'topic_12', 'topic_12', 'topic_0', 'topic_5', 'topic_15_18', 'topic_15', 'topic_15', 'topic_0', 'topic_0', 'topic_21', 'topic_2', 'topic_2']",False
394,12169,"['topic_9', 'topic_10', 'topic_9', 'topic_4', 'topic_1', 'topic_3']",False
395,12173,"['topic_5', 'topic_7_15']",False
396,12177,"['topic_10', 'topic_5_9_10', 'topic_4', 'topic_1', 'topic_10', 'topic_5', 'topic_10']",False
397,12179,"['topic_8_9_10', 'topic_9', 'topic_9', 'topic_1_4', 'topic_0_10', 'topic_6', 'topic_10', 'topic_0', 'topic_5_9', 'topic_5_18']",False
398,12180,"['topic_9_10', 'topic_9', 'topic_1', 'topic_2_10']",False
399,1219,"['topic_12', 'topic_9', 'topic_4', 'topic_3', 'topic_6', 'topic_21', 'topic_18']",False
400,12194,"['topic_9_10', 'topic_4', 'topic_18', 'topic_21', 'topic_1', 'topic_10', 'topic_5', 'topic_5', 'topic_2', 'topic_2_11']",False
401,1220,"['topic_10', 'topic_4', 'topic_21', 'topic_1_5', 'topic_6', 'topic_6', 'topic_0_6', 'topic_10', 'topic_2']",False
402,12215,"['topic_5_9_10', 'topic_3_4', 'topic_1_15', 'topic_6', 'topic_5_10', 'topic_7', 'topic_7', 'topic_0_6_7', 'topic_7', 'topic_2']",False
403,12219,"['topic_0_10', 'topic_4', 'topic_1', 'topic_5', 'topic_10', 'topic_3', 'topic_12', 'topic_6_7', 'topic_10', 'topic_8']",False
404,12225,['topic_4'],False
405,12226,"['topic_9', 'topic_9', 'topic_9', 'topic_21', 'topic_2']",False
406,12236,"['topic_9_21', 'topic_10', 'topic_6', 'topic_1_18', 'topic_4', 'topic_10', 'topic_9', 'topic_6', 'topic_11', 'topic_16', 'topic_0_6', 'topic_19', 'topic_8']",False
407,12243,"['topic_5_9', 'topic_4', 'topic_0', 'topic_0_4']",False
408,12248,"['topic_9', 'topic_9_10', 'topic_4', 'topic_1', 'topic_1', 'topic_10', 'topic_9', 'topic_18', 'topic_6', 'topic_9', 'topic_9_15', 'topic_9', 'topic_3']",False
409,12251,"['topic_4', 'topic_1', 'topic_11', 'topic_11_12']",False
410,12268,"['topic_1_4', 'topic_18', 'topic_10', 'topic_2']",False
411,12269,"['topic_4', 'topic_5', 'topic_1', 'topic_9_10', 'topic_0']",False
412,1227,"['topic_0_18', 'topic_10', 'topic_9']",False
413,12277,"['topic_9', 'topic_4']",False
414,12282,"['topic_8', 'topic_3', 'topic_10', 'topic_6', 'topic_2']",False
415,12294,"['topic_10', 'topic_0_18', 'topic_1', 'topic_3', 'topic_8']",False
416,12296,"['topic_10', 'topic_4', 'topic_4', 'topic_1', 'topic_5', 'topic_10']",False
417,12297,"['topic_12', 'topic_5', 'topic_2', 'topic_17_21', 'topic_2', 'topic_9', 'topic_7_10', 'topic_3_4', 'topic_3', 'topic_12', 'topic_1', 'topic_5', 'topic_5', 'topic_15', 'topic_7_10', 'topic_15', 'topic_15', 'topic_7_15', 'topic_6', 'topic_7', 'topic_15', 'topic_7', 'topic_12', 'topic_12', 'topic_0', 'topic_4', 'topic_15']",False
418,1230,"['topic_9', 'topic_4_10']",False
419,12307,"['topic_6_8', 'topic_9_10', 'topic_9', 'topic_4', 'topic_21', 'topic_11', 'topic_0', 'topic_1', 'topic_5_9', 'topic_9', 'topic_0', 'topic_9', 'topic_12', 'topic_2', 'topic_2']",False
420,12319,['topic_4'],False
421,12321,"['topic_3', 'topic_1', 'topic_15', 'topic_18', 'topic_7_14_15', 'topic_0_15']",False
422,12328,"['topic_3', 'topic_12', 'topic_19', 'topic_10', 'topic_10', 'topic_21', 'topic_5', 'topic_8', 'topic_2_8']",False
423,12330,"['topic_10', 'topic_1', 'topic_2']",False
424,12332,"['topic_10', 'topic_4', 'topic_5', 'topic_10', 'topic_2']",False
425,12345,"['topic_9', 'topic_5', 'topic_10', 'topic_0', 'topic_20', 'topic_10', 'topic_4', 'topic_1', 'topic_18', 'topic_15']",False
426,12352,"['topic_9_10', 'topic_4', 'topic_1']",False
427,12356,"['topic_0', 'topic_9_18', 'topic_0_18', 'topic_3', 'topic_7', 'topic_13', 'topic_21', 'topic_13', 'topic_8', 'topic_10', 'topic_4', 'topic_7', 'topic_1_18', 'topic_10', 'topic_12']",False
428,12357,"['topic_1', 'topic_4', 'topic_6', 'topic_9_10', 'topic_1', 'topic_17_21', 'topic_2', 'topic_3', 'topic_0', 'topic_2']",False
429,12364,"['topic_9', 'topic_4_10', 'topic_1', 'topic_18', 'topic_1', 'topic_21', 'topic_2']",False
430,12372,"['topic_9_10', 'topic_4_5', 'topic_6', 'topic_0_10', 'topic_12_14', 'topic_6', 'topic_20', 'topic_2']",False
431,12381,"['topic_8', 'topic_10', 'topic_9', 'topic_3_4', 'topic_1', 'topic_2']",False
432,12404,"['topic_10', 'topic_3', 'topic_4', 'topic_5', 'topic_7_12', 'topic_7_21', 'topic_15', 'topic_0_5', 'topic_12', 'topic_15', 'topic_15', 'topic_7', 'topic_12', 'topic_6', 'topic_0', 'topic_7', 'topic_5', 'topic_18', 'topic_20', 'topic_0', 'topic_0', 'topic_7']",False
433,12405,"['topic_9', 'topic_10', 'topic_6', 'topic_4']",False
434,12407,"['topic_19', 'topic_0_18', 'topic_4_6_9', 'topic_1', 'topic_18', 'topic_3', 'topic_6_10', 'topic_6_9_10', 'topic_2']",False
435,12423,"['topic_10', 'topic_6', 'topic_12']",False
436,12435,"['topic_9', 'topic_5_9', 'topic_4', 'topic_3', 'topic_1', 'topic_1', 'topic_12', 'topic_18', 'topic_18', 'topic_18', 'topic_7', 'topic_5', 'topic_10']",False
437,12437,"['topic_9', 'topic_4', 'topic_11', 'topic_9', 'topic_1', 'topic_6_19', 'topic_18', 'topic_6', 'topic_8']",False
438,12451,"['topic_9', 'topic_1', 'topic_10', 'topic_9']",False
439,12454,"['topic_9', 'topic_4', 'topic_1', 'topic_1', 'topic_21', 'topic_6', 'topic_2']",False
440,12456,"['topic_8_9', 'topic_9_10', 'topic_6_12', 'topic_11', 'topic_0_15', 'topic_7_15', 'topic_6_9', 'topic_0_9_10', 'topic_6_7']",False
441,12463,"['topic_10', 'topic_3']",False
442,12480,"['topic_4', 'topic_1', 'topic_6', 'topic_12', 'topic_3', 'topic_13', 'topic_16']",False
443,12481,"['topic_0_9_10', 'topic_4_5_9', 'topic_3_8_10']",False
444,12484,"['topic_10', 'topic_11', 'topic_3', 'topic_21', 'topic_8', 'topic_4']",False
445,1249,"['topic_10', 'topic_9_10', 'topic_4', 'topic_9', 'topic_3', 'topic_21', 'topic_0_18', 'topic_10']",True
446,12490,"['topic_10', 'topic_8', 'topic_9', 'topic_4', 'topic_10', 'topic_12', 'topic_7', 'topic_6', 'topic_9', 'topic_10', 'topic_6', 'topic_12', 'topic_2']",False
447,12499,"['topic_9', 'topic_4', 'topic_1', 'topic_6', 'topic_1', 'topic_9', 'topic_15', 'topic_12', 'topic_9', 'topic_1', 'topic_2']",False
448,1250,"['topic_10', 'topic_9', 'topic_1', 'topic_18', 'topic_6']",False
449,12504,"['topic_0_10', 'topic_4', 'topic_0', 'topic_8']",False
450,12507,"['topic_9', 'topic_4', 'topic_1', 'topic_21']",False
451,12513,"['topic_5_9', 'topic_4_10', 'topic_1', 'topic_1', 'topic_12', 'topic_2_8', 'topic_2', 'topic_3']",False
